#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2093    -6.53425    -6.72364  0.00231459
        2094    -6.53539    -6.72355  0.00231523
        2095    -6.53436    -6.72346  0.00231589
        2096    -6.53407    -6.72337  0.00231655
        2097    -6.53401    -6.72328   0.0023172
        2098    -6.53406    -6.72319  0.00231785
        2099     -6.5339     -6.7231   0.0023185
        2100    -6.53281    -6.72301  0.00231917
        2101    -6.53205    -6.72292  0.00231984
        2102    -6.53234    -6.72283  0.00232051
        2103    -6.53158    -6.72274  0.00232119
        2104    -6.53018    -6.72265  0.00232189
        2105    -6.52921    -6.72256   0.0023226
        2106    -6.52886    -6.72246  0.00232332
        2107    -6.52995    -6.72237  0.00232402
        2108    -6.53024    -6.72228   0.0023247
        2109    -6.52913    -6.72219   0.0023254
        2110     -6.5298     -6.7221  0.00232609
        2111    -6.52876    -6.72201  0.00232679
        2112    -6.52963    -6.72192  0.00232747
        2113    -6.52877    -6.72183  0.00232816
        2114    -6.52874    -6.72173  0.00232885
        2115    -6.52798    -6.72164  0.00232955
        2116     -6.5269    -6.72155  0.00233027
        2117    -6.52738    -6.72146  0.00233097
        2118    -6.52645    -6.72137  0.00233169
        2119    -6.52584    -6.72127  0.00233241
        2120    -6.52687    -6.72118  0.00233311
        2121    -6.52718    -6.72109  0.00233381
        2122    -6.52744      -6.721  0.00233449
        2123    -6.52704    -6.72091  0.00233518
        2124    -6.52629    -6.72082  0.00233587
        2125    -6.52663    -6.72073  0.00233656
        2126    -6.52566    -6.72063  0.00233726
        2127    -6.52624    -6.72054  0.00233795
        2128    -6.52635    -6.72045  0.00233863
        2129    -6.52672    -6.72036   0.0023393
        2130    -6.52667    -6.72027  0.00233997
        2131    -6.52856    -6.72018   0.0023406
        2132    -6.52925    -6.72009  0.00234122
        2133    -6.53131       -6.72  0.00234179
        2134    -6.53086    -6.71991  0.00234237
        2135    -6.53036    -6.71982  0.00234296
        2136    -6.53087    -6.71974  0.00234353
        2137    -6.53036    -6.71965  0.00234411
        2138    -6.53031    -6.71956  0.00234468
        2139    -6.53073    -6.71947  0.00234525
        2140    -6.52991    -6.71938  0.00234582
        2141    -6.52747    -6.71929  0.00234644
        2142    -6.52787     -6.7192  0.00234705
        2143    -6.52892    -6.71911  0.00234763
        2144    -6.53027    -6.71903  0.00234819
        2145    -6.52888    -6.71894  0.00234876
        2146    -6.52781    -6.71885  0.00234936
        2147    -6.52615    -6.71876  0.00234998
        2148    -6.52611    -6.71867  0.00235059
        2149    -6.52633    -6.71858   0.0023512
        2150    -6.52762    -6.71849  0.00235179
        2151    -6.52733     -6.7184  0.00235237
        2152    -6.52703    -6.71831  0.00235296
        2153    -6.52732    -6.71822  0.00235354
        2154    -6.52658    -6.71813  0.00235413
        2155    -6.52599    -6.71805  0.00235472
        2156    -6.52553    -6.71796  0.00235532
        2157    -6.52424    -6.71787  0.00235594
        2158    -6.52565    -6.71778  0.00235653
        2159    -6.52776    -6.71769  0.00235708
        2160    -6.52668     -6.7176  0.00235765
        2161    -6.52938    -6.71751  0.00235817
        2162    -6.52982    -6.71743  0.00235868
        2163    -6.53131    -6.71734  0.00235915
        2164    -6.53025    -6.71725  0.00235965
        2165    -6.53136    -6.71717  0.00236012
        2166    -6.53233    -6.71708  0.00236057
        2167    -6.53026      -6.717  0.00236106
        2168    -6.52863    -6.71691  0.00236157
        2169    -6.52898    -6.71682  0.00236207
        2170    -6.52633    -6.71674  0.00236261
        2171    -6.52695    -6.71665  0.00236314
        2172      -6.526    -6.71656  0.00236368
        2173    -6.52642    -6.71647  0.00236421
        2174    -6.52683    -6.71639  0.00236473
        2175    -6.52523     -6.7163  0.00236528
        2176    -6.52618    -6.71621   0.0023658
        2177    -6.52788    -6.71612   0.0023663
        2178    -6.52761    -6.71604  0.00236679
        2179    -6.52709    -6.71595  0.00236729
        2180    -6.52754    -6.71586  0.00236779
        2181    -6.52616    -6.71578   0.0023683
        2182     -6.5277    -6.71569  0.00236878
        2183    -6.52792     -6.7156  0.00236926
        2184    -6.52508    -6.71552  0.00236978
        2185    -6.52326    -6.71543  0.00237033
        2186    -6.52437    -6.71534  0.00237085
        2187    -6.52509    -6.71526  0.00237136
        2188    -6.52506    -6.71517  0.00237187
        2189    -6.52238    -6.71508  0.00237242
        2190     -6.5208    -6.71499    0.002373
        2191    -6.52119     -6.7149  0.00237356
        2192    -6.52017    -6.71481  0.00237414
        2193    -6.51876    -6.71472  0.00237474
        2194     -6.5187    -6.71464  0.00237534
        2195    -6.51832    -6.71455  0.00237594
        2196    -6.51781    -6.71446  0.00237655
        2197    -6.51607    -6.71437  0.00237718
        2198     -6.5167    -6.71428   0.0023778
        2199    -6.51504    -6.71419  0.00237844
        2200     -6.5135    -6.71409  0.00237911
        2201    -6.51454      -6.714  0.00237976
        2202    -6.51307    -6.71391  0.00238043
        2203    -6.51293    -6.71382  0.00238109
        2204      -6.513    -6.71373  0.00238175
        2205    -6.51181    -6.71364  0.00238243
        2206     -6.5093    -6.71355  0.00238315
        2207    -6.50948    -6.71345  0.00238387
        2208     -6.5085    -6.71336  0.00238459
        2209    -6.50837    -6.71327  0.00238532
        2210    -6.50748    -6.71317  0.00238606
        2211    -6.50705    -6.71308   0.0023868
        2212    -6.50771    -6.71299  0.00238752
        2213    -6.50675     -6.7129  0.00238826
        2214     -6.5079     -6.7128  0.00238898
        2215    -6.50807    -6.71271  0.00238969
        2216    -6.50778    -6.71262   0.0023904
        2217    -6.50826    -6.71253   0.0023911
        2218    -6.50844    -6.71243  0.00239179
        2219    -6.50752    -6.71234  0.00239249
        2220    -6.50667    -6.71225  0.00239321
        2221    -6.50757    -6.71216   0.0023939
        2222    -6.50691    -6.71206  0.00239461
        2223    -6.50731    -6.71197   0.0023953
        2224    -6.50651    -6.71188  0.00239601
        2225    -6.50506    -6.71179  0.00239673
        2226    -6.50474    -6.71169  0.00239746
        2227    -6.50408     -6.7116  0.00239819
        2228     -6.5029    -6.71151  0.00239895
        2229    -6.50226    -6.71141  0.00239971
        2230    -6.50204    -6.71132  0.00240047
        2231    -6.50006    -6.71122  0.00240126
        2232    -6.49904    -6.71113  0.00240206
        2233    -6.49996    -6.71103  0.00240285
        2234     -6.4991    -6.71094  0.00240364
        2235     -6.4973    -6.71084  0.00240447
        2236    -6.49635    -6.71075  0.00240531
        2237    -6.49489    -6.71065  0.00240617
        2238    -6.49543    -6.71056  0.00240701
        2239    -6.49651    -6.71046  0.00240783
        2240    -6.49741    -6.71037  0.00240864
        2241    -6.49575    -6.71027  0.00240947
        2242    -6.49526    -6.71017   0.0024103
        2243    -6.49855    -6.71008  0.00241107
        2244    -6.49955    -6.70999  0.00241182
        2245    -6.49989    -6.70989  0.00241256
        2246    -6.49907     -6.7098  0.00241331
        2247    -6.49885     -6.7097  0.00241406
        2248    -6.50038    -6.70961  0.00241478
        2249    -6.49973    -6.70952  0.00241551
        2250    -6.50028    -6.70942  0.00241623
        2251    -6.49915    -6.70933  0.00241696
        2252    -6.49914    -6.70924  0.00241769
        2253    -6.49962    -6.70914  0.00241841
        2254    -6.49931    -6.70905  0.00241912
        2255     -6.4989    -6.70896  0.00241985
        2256    -6.49776    -6.70886  0.00242058
        2257     -6.4981    -6.70877  0.00242131
        2258     -6.4963    -6.70868  0.00242207
        2259    -6.49618    -6.70858  0.00242282
        2260     -6.4967    -6.70849  0.00242356
        2261    -6.49632     -6.7084  0.00242431
        2262     -6.4968     -6.7083  0.00242504
        2263    -6.49424    -6.70821  0.00242581
        2264    -6.49388    -6.70811  0.00242659
        2265    -6.49214    -6.70802  0.00242739
        2266    -6.49203    -6.70792  0.00242819
        2267    -6.49133    -6.70783  0.00242899
        2268    -6.49114    -6.70773   0.0024298
        2269    -6.49127    -6.70764   0.0024306
        2270    -6.48916    -6.70754  0.00243144
        2271    -6.48735    -6.70744   0.0024323
        2272    -6.48622    -6.70735  0.00243318
        2273    -6.48514    -6.70725  0.00243407
        2274    -6.48688    -6.70715  0.00243493
        2275    -6.48586    -6.70705   0.0024358
        2276    -6.48479    -6.70696  0.00243668
        2277    -6.48401    -6.70686  0.00243758
        2278    -6.48518    -6.70676  0.00243845
        2279    -6.48433    -6.70666  0.00243934
        2280    -6.48355    -6.70656  0.00244023
        2281    -6.48274    -6.70647  0.00244113
        2282    -6.48107    -6.70637  0.00244206
        2283    -6.48101    -6.70627  0.00244298
        2284    -6.48115    -6.70617   0.0024439
        2285    -6.48135    -6.70607  0.00244481
        2286    -6.47973    -6.70597  0.00244574
        2287    -6.47982    -6.70587  0.00244667
        2288    -6.48095    -6.70578  0.00244758
        2289    -6.48076    -6.70568  0.00244848
        2290    -6.48171    -6.70558  0.00244937
        2291    -6.48092    -6.70548  0.00245026
        2292    -6.48025    -6.70538  0.00245116
        2293    -6.48121    -6.70529  0.00245204
        2294    -6.48071    -6.70519  0.00245292
        2295    -6.48239    -6.70509  0.00245378
        2296    -6.48149    -6.70499  0.00245464
        2297    -6.48158     -6.7049   0.0024555
        2298    -6.48136     -6.7048  0.00245635
        2299    -6.48099     -6.7047  0.00245721
        2300    -6.47981     -6.7046  0.00245809
        2301    -6.47883    -6.70451  0.00245898
        2302    -6.47691    -6.70441   0.0024599
        2303    -6.47777    -6.70431   0.0024608
        2304    -6.47961    -6.70421  0.00246166
        2305    -6.47881    -6.70411  0.00246253
        2306    -6.47839    -6.70402  0.00246341
        2307    -6.47945    -6.70392  0.00246427
        2308    -6.47977    -6.70382  0.00246511
        2309    -6.47838    -6.70372  0.00246598
        2310    -6.47752    -6.70363  0.00246685
        2311     -6.4783    -6.70353  0.00246771
        2312    -6.47641    -6.70343   0.0024686
        2313    -6.47619    -6.70333  0.00246948
        2314     -6.4738    -6.70323  0.00247041
        2315     -6.4754    -6.70313   0.0024713
        2316    -6.47442    -6.70303  0.00247221
        2317    -6.47498    -6.70294   0.0024731
        2318    -6.47501    -6.70284  0.00247399
        2319    -6.47512    -6.70274  0.00247487
        2320    -6.47233    -6.70264  0.00247579
        2321    -6.47275    -6.70254  0.00247671
        2322     -6.4731    -6.70244  0.00247761
        2323    -6.47288    -6.70234  0.00247851
        2324    -6.47066    -6.70224  0.00247945
        2325    -6.47208    -6.70215  0.00248036
        2326    -6.47108    -6.70205  0.00248128
        2327    -6.46916    -6.70195  0.00248223
        2328    -6.46881    -6.70185  0.00248319
        2329     -6.4688    -6.70175  0.00248413
        2330    -6.46746    -6.70165   0.0024851
        2331    -6.46412    -6.70154  0.00248613
        2332    -6.46516    -6.70144  0.00248712
        2333    -6.46628    -6.70134   0.0024881
        2334     -6.4676    -6.70124  0.00248905
        2335    -6.47005    -6.70114  0.00248995
        2336    -6.46845    -6.70104  0.00249088
        2337    -6.46912    -6.70094  0.00249179
        2338       -6.47    -6.70084  0.00249268
        2339    -6.47268    -6.70075  0.00249352
        2340    -6.47301    -6.70065  0.00249435
        2341    -6.47125    -6.70055  0.00249521
        2342    -6.46913    -6.70045   0.0024961
        2343    -6.47036    -6.70035  0.00249697
        2344     -6.4689    -6.70026  0.00249786
        2345    -6.47086    -6.70016   0.0024987
        2346    -6.46954    -6.70006  0.00249957
        2347     -6.4698    -6.69996  0.00250043
        2348    -6.47026    -6.69986  0.00250128
        2349    -6.47075    -6.69977  0.00250212
        2350     -6.4682    -6.69967  0.00250299
        2351    -6.46658    -6.69957  0.00250389
        2352    -6.46651    -6.69947  0.00250478
        2353    -6.46605    -6.69937  0.00250568
        2354    -6.46675    -6.69927  0.00250657
        2355     -6.4661    -6.69917  0.00250746
        2356    -6.46563    -6.69907  0.00250835
        2357    -6.46494    -6.69897  0.00250925
        2358    -6.46435    -6.69887  0.00251016
        2359    -6.46211    -6.69877   0.0025111
        2360    -6.46356    -6.69867  0.00251202
        2361     -6.4626    -6.69857  0.00251294
        2362    -6.46171    -6.69847  0.00251388
        2363    -6.46297    -6.69837  0.00251479
        2364    -6.46155    -6.69827  0.00251572
        2365    -6.46155    -6.69817  0.00251665
        2366    -6.46273    -6.69807  0.00251755
        2367    -6.46367    -6.69798  0.00251843
        2368    -6.46254    -6.69788  0.00251933
        2369    -6.46484    -6.69778  0.00252019
        2370    -6.46431    -6.69768  0.00252105
        2371    -6.46568    -6.69758  0.00252188
        2372    -6.46652    -6.69748   0.0025227
        2373    -6.46754    -6.69739   0.0025235
        2374    -6.46748    -6.69729  0.00252429
        2375    -6.46742    -6.69719  0.00252509
        2376    -6.46519     -6.6971  0.00252591
