#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        8055     1.80261     1.39436  0.00664065
        8056     1.79134      1.3944  0.00664001
        8057     1.78157     1.39445  0.00663936
        8058     1.77453      1.3945   0.0066387
        8059      1.7693     1.39455  0.00663804
        8060     1.76492     1.39459  0.00663738
        8061     1.76306     1.39464  0.00663671
        8062      1.7625     1.39468  0.00663605
        8063     1.76415     1.39473  0.00663538
        8064      1.7665     1.39478  0.00663472
        8065     1.77069     1.39482  0.00663406
        8066     1.77687     1.39487  0.00663341
        8067      1.7842     1.39492  0.00663276
        8068     1.79259     1.39497  0.00663212
        8069     1.80238     1.39502  0.00663149
        8070     1.81247     1.39507  0.00663087
        8071     1.82442     1.39512  0.00663026
        8072     1.83712     1.39518  0.00662967
        8073     1.84994     1.39523  0.00662909
        8074     1.86298     1.39529  0.00662852
        8075     1.87656     1.39535  0.00662797
        8076     1.89054     1.39541  0.00662743
        8077     1.90429     1.39548  0.00662691
        8078     1.91695     1.39554   0.0066264
        8079     1.93006     1.39561  0.00662591
        8080       1.943     1.39567  0.00662544
        8081     1.95613     1.39574  0.00662498
        8082     1.96764     1.39581  0.00662454
        8083     1.97862     1.39589  0.00662411
        8084      1.9892     1.39596   0.0066237
        8085     1.99831     1.39603   0.0066233
        8086     2.00635     1.39611  0.00662291
        8087     2.01297     1.39619  0.00662253
        8088      2.0186     1.39626  0.00662216
        8089     2.02339     1.39634  0.00662179
        8090     2.02656     1.39642  0.00662143
        8091     2.02878      1.3965  0.00662108
        8092      2.0288     1.39657  0.00662072
        8093     2.02756     1.39665  0.00662036
        8094     2.02477     1.39673     0.00662
        8095     2.02141     1.39681  0.00661963
        8096     2.01529     1.39688  0.00661925
        8097     2.00859     1.39696  0.00661887
        8098     1.99991     1.39703  0.00661847
        8099     1.98951     1.39711  0.00661805
        8100     1.97792     1.39718  0.00661762
        8101     1.96426     1.39725  0.00661718
        8102     1.94955     1.39732  0.00661671
        8103     1.93292     1.39738  0.00661623
        8104     1.91568     1.39745  0.00661572
        8105     1.89817     1.39751  0.00661519
        8106     1.87906     1.39757  0.00661464
        8107     1.85968     1.39763  0.00661407
        8108     1.83968     1.39768  0.00661348
        8109     1.81918     1.39773  0.00661287
        8110      1.7976     1.39778  0.00661224
        8111     1.77649     1.39783  0.00661159
        8112     1.75576     1.39787  0.00661092
        8113     1.73503     1.39791  0.00661024
        8114      1.7137     1.39795  0.00660954
        8115     1.69332     1.39799  0.00660882
        8116     1.67351     1.39802  0.00660809
        8117      1.6534     1.39805  0.00660735
        8118     1.63356     1.39808   0.0066066
        8119     1.61572     1.39811  0.00660584
        8120     1.59707     1.39813  0.00660508
        8121     1.57982     1.39816   0.0066043
        8122     1.56256     1.39818  0.00660352
        8123     1.54654      1.3982  0.00660273
        8124     1.53126     1.39821  0.00660194
        8125     1.51675     1.39823  0.00660114
        8126       1.503     1.39824  0.00660034
        8127      1.4895     1.39825  0.00659954
        8128      1.4767     1.39826  0.00659874
        8129     1.46459     1.39827  0.00659793
        8130     1.45358     1.39827  0.00659712
        8131     1.44268     1.39828  0.00659631
        8132     1.43231     1.39828   0.0065955
        8133     1.42193     1.39829  0.00659469
        8134     1.41291     1.39829  0.00659388
        8135     1.40376     1.39829  0.00659307
        8136      1.3949     1.39829  0.00659226
        8137      1.3853     1.39829  0.00659145
        8138     1.37731     1.39829  0.00659064
        8139      1.3692     1.39828  0.00658983
        8140     1.36188     1.39828  0.00658902
        8141     1.35338     1.39827  0.00658822
        8142     1.34631     1.39827  0.00658741
        8143     1.33752     1.39826  0.00658661
        8144     1.32916     1.39825   0.0065858
        8145     1.32096     1.39824    0.006585
        8146      1.3127     1.39823   0.0065842
        8147     1.30413     1.39822   0.0065834
        8148     1.29648     1.39821  0.00658261
        8149     1.28759     1.39819  0.00658181
        8150     1.27943     1.39818  0.00658102
        8151     1.27107     1.39816  0.00658023
        8152     1.26303     1.39815  0.00657945
        8153     1.25465     1.39813  0.00657866
        8154     1.24621     1.39811  0.00657788
        8155     1.23921     1.39809   0.0065771
        8156     1.23251     1.39807  0.00657633
        8157     1.22522     1.39805  0.00657556
        8158     1.21836     1.39803  0.00657479
        8159     1.21295       1.398  0.00657402
        8160     1.20762     1.39798  0.00657326
        8161     1.20292     1.39796   0.0065725
        8162     1.19962     1.39793  0.00657174
        8163     1.19586     1.39791  0.00657098
        8164     1.19267     1.39788  0.00657022
        8165     1.19083     1.39786  0.00656946
        8166     1.19037     1.39783  0.00656871
        8167     1.19135     1.39781  0.00656795
        8168     1.19358     1.39778   0.0065672
        8169     1.19587     1.39776  0.00656644
        8170     1.19876     1.39773  0.00656568
        8171     1.20274     1.39771  0.00656492
        8172     1.20881     1.39768  0.00656416
        8173     1.21602     1.39766  0.00656339
        8174     1.22342     1.39764  0.00656262
        8175     1.23246     1.39762  0.00656185
        8176     1.24218      1.3976  0.00656108
        8177     1.25353     1.39758   0.0065603
        8178     1.26628     1.39757  0.00655952
        8179     1.27897     1.39755  0.00655873
        8180     1.29375     1.39754  0.00655794
        8181     1.31036     1.39753  0.00655715
        8182     1.32709     1.39752  0.00655635
        8183     1.34536     1.39752  0.00655555
        8184     1.36371     1.39751  0.00655475
        8185     1.38473     1.39751  0.00655395
        8186     1.40551     1.39751  0.00655315
        8187     1.42723     1.39751  0.00655235
        8188     1.45055     1.39752  0.00655156
        8189     1.47398     1.39753  0.00655076
        8190     1.49772     1.39754  0.00654997
        8191     1.52291     1.39756  0.00654919
        8192      1.5483     1.39758  0.00654842
        8193     1.57381      1.3976  0.00654766
        8194     1.60009     1.39762   0.0065469
        8195     1.62778     1.39765  0.00654616
        8196     1.65633     1.39768  0.00654544
        8197      1.6842     1.39772  0.00654474
        8198     1.71225     1.39776  0.00654405
        8199     1.74064      1.3978  0.00654339
        8200     1.76876     1.39784  0.00654274
        8201     1.79724     1.39789  0.00654213
        8202     1.82548     1.39794  0.00654154
        8203     1.85313       1.398  0.00654098
        8204     1.87983     1.39806  0.00654044
        8205     1.90645     1.39812  0.00653994
        8206     1.93238     1.39818  0.00653947
        8207     1.95655     1.39825  0.00653902
        8208     1.98105     1.39832  0.00653861
        8209     2.00336      1.3984  0.00653823
        8210     2.02533     1.39847  0.00653788
        8211     2.04591     1.39855  0.00653756
        8212     2.06528     1.39863  0.00653727
        8213     2.08241     1.39872    0.006537
        8214     2.09917      1.3988  0.00653676
        8215     2.11431     1.39889  0.00653655
        8216     2.12803     1.39898  0.00653635
        8217     2.14008     1.39907  0.00653618
        8218     2.15163     1.39916  0.00653603
        8219     2.16098     1.39925  0.00653589
        8220     2.16958     1.39935  0.00653576
        8221     2.17622     1.39944  0.00653565
        8222     2.18235     1.39954  0.00653555
        8223      2.1863     1.39963  0.00653546
        8224     2.18809     1.39973  0.00653537
        8225     2.18869     1.39982  0.00653527
        8226     2.18886     1.39992  0.00653518
        8227     2.18742     1.40002  0.00653509
        8228     2.18487     1.40011  0.00653499
        8229     2.18004     1.40021  0.00653489
        8230     2.17466      1.4003  0.00653477
        8231     2.16779     1.40039  0.00653464
        8232     2.15996     1.40048   0.0065345
        8233        2.15     1.40058  0.00653434
        8234     2.13916     1.40067  0.00653416
        8235     2.12774     1.40075  0.00653396
        8236     2.11529     1.40084  0.00653375
        8237     2.10236     1.40093  0.00653351
        8238     2.08781     1.40101  0.00653325
        8239     2.07243     1.40109  0.00653296
        8240     2.05605     1.40117  0.00653265
        8241     2.03948     1.40125  0.00653232
        8242     2.02159     1.40132  0.00653196
        8243     2.00393      1.4014  0.00653158
        8244     1.98585     1.40147  0.00653117
        8245     1.96844     1.40154  0.00653074
        8246     1.94961      1.4016  0.00653029
        8247     1.93115     1.40167  0.00652981
        8248     1.91293     1.40173  0.00652931
        8249     1.89359     1.40179  0.00652879
        8250      1.8754     1.40185  0.00652825
        8251     1.85677      1.4019   0.0065277
        8252     1.83825     1.40195  0.00652712
        8253     1.82089       1.402  0.00652653
        8254     1.80404     1.40205  0.00652592
        8255     1.78751      1.4021  0.00652529
        8256     1.77136     1.40214  0.00652466
        8257     1.75683     1.40219  0.00652401
        8258     1.74227     1.40223  0.00652335
        8259     1.72819     1.40227  0.00652268
        8260     1.71509     1.40231    0.006522
        8261     1.70225     1.40234  0.00652131
        8262     1.69111     1.40238  0.00652061
        8263      1.6807     1.40241  0.00651991
        8264      1.6698     1.40244   0.0065192
        8265     1.66032     1.40247  0.00651849
        8266     1.65125      1.4025  0.00651777
        8267     1.64403     1.40253  0.00651705
        8268     1.63642     1.40256  0.00651632
        8269     1.63033     1.40259  0.00651559
        8270     1.62402     1.40262  0.00651486
        8271     1.61768     1.40264  0.00651412
        8272     1.61247     1.40267  0.00651338
        8273     1.60713     1.40269  0.00651264
        8274     1.60185     1.40272   0.0065119
